Response_ID,DOB,Gender,Experience,Experience_Order,Industry,Occupation,Employees_No,Employees_No_Order,Household,Household_Order,Area,Q4_Actual_Work_Time_Remotely,Q4_Preferred_Work_Time_Remotely,This_Year_Actual_Work_Time_Remotely,This_Year_Preferred_Work_Time_Remotely,Always_Preferred_Work_Time_Remotely,Has_Remote_Work_Policy_Changed,Past_6Months_Has_Worked_Hybrid_Daily,Actual_Work_Hybrid_Daily,Preferred_Work_Hybrid_Daily,Has_Employer_Workplace_Time_Policy,Employer_Workplace_Policy_Time,Has_AgreedTo_Like_Employer_Remote_Work_Policy,Has_AgreedTo_Like_Employer_Remote_Work_Policy_Order,Has_AgreedTo_Choose_Remote_Work_Hours,Has_AgreedTo_Choose_Remote_Work_Hours_Order,Has_AgreedTo_Choose_Remote_Work_Days,Has_AgreedTo_Choose_Remote_Work_Days_Order,Has_AgreedTo_Manager_Direct_Remote_Work,Has_AgreedTo_Manager_Direct_Remote_Work_Order,Last_6Months_Has_AgreedTo_Org_Encouraged_Remote_Work,Last_6Months_Has_AgreedTo_Org_Encouraged_Remote_Work_Order,Last_6Months_Has_AgreedTo_Org_Prepared_Remote_Work,Last_6Months_Has_AgreedTo_Org_Prepared_Remote_Work_Order,Last_6Months_Has_AgreedTo_Employees_UsedTo_Remote_Work,Last_6Months_Has_AgreedTo_Employees_UsedTo_Remote_Work_Order,Last_6Months_Has_AgreedTo_Get_Easy_Permission_Remote_Work,Last_6Months_Has_AgreedTo_Get_Easy_Permission_Remote_Work_Order,Last_6Months_Has_AgreedTo_Colleagues_Easyily_Collaborated_Remote_Work,Last_6Months_Has_AgreedTo_Colleagues_Easyily_Collaborated_Remote_Work_Order,Last_6Months_Has_AgreedTo_Remote_Work_Reduces_Promotion_Chances,Last_6Months_Has_AgreedTo_Remote_Work_Reduces_Promotion_Chances_Order,Last_6Months_Has_AgreedTo_More_Breaks_Remote_Work,Last_6Months_Has_AgreedTo_More_Breaks_Remote_Work_Order,Has_Remote_work_Affect_Employer,Has_Remote_work_Affect_Employer_Order,Employer_Remote_Work_Policy_Feeling,Employer_Remote_Work_Policy_Feeling_Order,Remote_Work_Most_Supportive,Would_Employer_Encourage_Remote_Work,Would_Employer_Encourage_Remote_Work_Order,Would_Employer_Support_Remote_Work,Would_Employer_Support_Remote_Work_Order,Would_Choose_Remote_Work,Would_Choose_Remote_Work_Order,This_Year_PrepareForWorkAndCommuting_At_Workplace_Hours,This_Year_Work_At_Workplace_Hours,This_Year_CaringAndResponsibilities_At_Workplace_Hours,This_Year_PersonalAndFamilyTime_At_Workplace_Hours,This_Year_Sleep_At_Workplace_Hours,This_Year_PrepareForWorkAndCommuting_At_Remote_Work_Hours,This_Year_Work_At_Remote_Work_Hours,This_Year_CaringAndResponsibilities_At_Remote_Work_Hours,This_Year_PersonalAndFamilyTime_At_Remote_Work_Hours,This_Year_Sleep_At_Remote_Work_Hours,Has_Negotiate_PayCut_To_Work_Remotely,Biggest_PayCut_Percentage,Past_6Months_Remote_Work_Barriers_State_Caring_Responsibilities,Past_6Months_Remote_Work_Barriers_State_Caring_Responsibilities_Order,Past_6Months_Remote_Work_Barriers_State_Connectivity,Past_6Months_Remote_Work_Barriers_State_Connectivity_Order,Past_6Months_Remote_Work_Barriers_State_Org_Software_System,Past_6Months_Remote_Work_Barriers_State_Org_Software_System_Order,Past_6Months_Remote_Work_Barriers_State_Collaporation,Past_6Months_Remote_Work_Barriers_State_Collaporation_Order,Past_6Months_Remote_Work_Barriers_State_Poor_Mnagement,Past_6Months_Remote_Work_Barriers_State_Poor_Mnagement_Order,Past_6Months_Remote_Work_Barriers_State_IT_Equipment,Past_6Months_Remote_Work_Barriers_State_IT_Equipment_Order,Past_6Months_Remote_Work_Barriers_State_Feeling_Isolated,Past_6Months_Remote_Work_Barriers_State_Feeling_Isolated_Order,Past_6Months_Remote_Work_Barriers_State_Extra_Costs,Past_6Months_Remote_Work_Barriers_State_Extra_Costs_Order,Past_6Months_Remote_Work_Barriers_State_Cyper_Security,Past_6Months_Remote_Work_Barriers_State_Cyper_Security_Order,Past_6Months_Remote_Work_Barriers_State_Workplace_Only_Tasks,Past_6Months_Remote_Work_Barriers_State_Workplace_Only_Tasks_Order,Past_6Months_Remote_Work_Barriers_State_Workspace,Past_6Months_Remote_Work_Barriers_State_Workspace_Order,Past_6Months_Remote_Work_Barriers_State_Motivation,Past_6Months_Remote_Work_Barriers_State_Motivation_Order,Past_6Months_Remote_Work_Barriers_State_Management_Remote_Work_Discouragement,Past_6Months_Remote_Work_Barriers_State_Management_Remote_Work_Discouragement_Order,Past_6Months_Remote_Work_Barriers_State_Living_Situation,Past_6Months_Remote_Work_Barriers_State_Living_Situation_Order,Past_6Months_Remote_Work_Barriers_State_Remote_Work_Skills_Lack,Past_6Months_Remote_Work_Barriers_State_Remote_Work_Skills_Lack_Order,Past_6Months_Remote_Work_Barriers_State_Health_And_Safety,Past_6Months_Remote_Work_Barriers_State_Health_And_Safety_Order,Has_AgreedTo_Feel_Better_Working_Remotely,Has_AgreedTo_Feel_Better_Working_Remotely_Order,Has_AgreedTo_More_Active_Working_Remotely,Has_AgreedTo_More_Active_Working_Remotely_Order,Has_AgreedTo_Feel_Better_Working_OnSite,Has_AgreedTo_Feel_Better_Working_OnSite_Order,Are_You_Manager,Have_Your_Employees_Work_Remotely,Has_AgreedTo_Control_Employees_Working_Remotely,Has_AgreedTo_Control_Employees_Working_Remotely_Order,Has_AgreedTo_Retain_Employees_Working_Remotely,Has_AgreedTo_Retain_Employees_Working_Remotely_Order,Has_AgreedTo_Recruit_Employees_Working_Remotely,Has_AgreedTo_Recruit_Employees_Working_Remotely_Order,Has_AgreedTo_TeamWork_Working_Remotely_Well,Has_AgreedTo_TeamWork_Working_Remotely_Well_Order,Has_AgreedTo_Manage_Employees_Easily_Working_Remotely,Has_AgreedTo_Manage_Employees_Easily_Working_Remotely_Order,Has_AgreedTo_Manage_Poor_Performers_Easily_Working_Remotely,Has_AgreedTo_Manage_Poor_Performers_Easily_Working_Remotely_Order,Has_AgreedTo_Feel_Well_PreparedTo_Manage_Employees_Easily_Working_Remotely,Has_AgreedTo_Feel_Well_PreparedTo_Manage_Employees_Easily_Working_Remotely_Order,Has_AgreedTo_Manage_Employees_Working_Remotely_FocusOnResults,Has_AgreedTo_Manage_Employees_Working_Remotely_FocusOnResults_Order,Has_AgreedTo_Contact_Employees_Easily_Working_Remotely,Has_AgreedTo_Contact_Employees_Easily_Working_Remotely_Order,Your_Productivity_Comparison,Employees_Productivity_Comparison,Biggest_Barriers,Smallest_Barriers
88,1991,Female,Between 1 and 5 years,2,"Professional, Scientific and Technical","Professionals - Business, Human Resource and Marketing Professionals",More than 200,5,Couple with dependent children,4,Metro," 90%"," 80%",100% - I spent all of my time remote working," 80%"," 60%",No,No," 0%"," 0%",Unsure," 0%",Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Strongly agree,5,Neither agree nor disagree,3,Somewhat agree,4,Somewhat disagree,2,Strongly agree,5,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Neither positive nor negative,3,Neither positive nor negative,3,They are about the same,Somewhat likely,4,Somewhat likely,4,Somewhat likely,4,0.5,10,3,2,8.5,0,12,2,2,8,Yes,0.1,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Somewhat worsened,2,Significantly worsened,1,Stayed about the same,3,Not a barrier for me,6,Not a barrier for me,6,Significantly worsened,1,Significantly worsened,1,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Somewhat improved,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,Less Productive By 20 %,Employee Productivity Hasn't Been Submitted,NA,NA
95,1966,Female,More than 5 years,3,"Professional, Scientific and Technical","Professionals - Business, Human Resource and Marketing Professionals",Between 5 and 19,3,Single person,1,Metro,100% - I spent all of my time remote working,100% - All of my time,100% - I spent all of my time remote working," 80%"," 80%",No,Yes,100% - All of my time," 80%",No," 0%",Somewhat agree,4,Strongly agree,5,Strongly agree,5,Strongly disagree,1,Strongly agree,5,Neither agree nor disagree,3,Strongly agree,5,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Strongly disagree,1,Strongly Positive,5,Strongly Positive,5,Senior leadership,Very likely,5,Neither unlikely or likely,3,Very likely,5,0,10,2,4,8,0,10,3,3,8,No,0.19,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Not a barrier for me,6,Stayed about the same,3,Significantly improved,5,Not a barrier for me,6,Stayed about the same,3,Not a barrier for me,6,Stayed about the same,3,Not a barrier for me,6,Not a barrier for me,6,Stayed about the same,3,Not a barrier for me,6,Stayed about the same,3,Neither agree nor disagree,3,Strongly agree,5,Neither agree nor disagree,3,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,Level Of The Productivity Is The Same,Employee Productivity Hasn't Been Submitted,NA,NA
103,1976,Female,More than 5 years,3,Other Services,Clerical and administrative workers - Personal Assistants and Secretaries,More than 200,5,Couple with no dependent children,2,Metro,100% - I spent all of my time remote working,100% - All of my time,100% - I spent all of my time remote working,100% - All of my time," 60%",Yes,No," 0%"," 0%",No," 0%",Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Neither agree nor disagree,3,Strongly disagree,1,Somewhat Positive,4,Somewhat Positive,4,They are about the same,Somewhat likely,4,Somewhat likely,4,Somewhat likely,4,1,8,3,3,9,0,6,4,4,10,Yes,0.15,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,More Productive By 30 %,Employee Productivity Hasn't Been Submitted,Noisy work environment,Connectivity/internet issues
111,1995,Female,Between 1 and 5 years,2,Construction,Managers - Specialist Managers,Between 20 and 199,4,Couple with no dependent children,2,Metro," 40%"," 30%"," 70%"," 70%"," 40%",Yes,Yes," 40%"," 40%",Yes," 40%",Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Neither agree nor disagree,3,Somewhat Positive,4,Neither positive nor negative,3,Senior leadership,Somewhat likely,4,Neither unlikely or likely,3,Somewhat likely,4,3,6,3,5,7,2,6,6,4,6,No,0.19,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Somewhat worsened,2,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Yes,No,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,More Productive By 40 %,More Productive By 40 %,NA,NA
118,1989,Male,More than 5 years,3,Other Services,Clerical and administrative workers - General Clerical Workers,More than 200,5,Single person,1,Metro,100% - I spent all of my time remote working,100% - All of my time," 0% - Rarely or never",100% - All of my time," 70%",Yes,Yes,100% - All of my time,100% - All of my time,No," 0%",Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Strongly Positive,5,Somewhat Positive,4,My direct manger(s),Neither unlikely or likely,3,Somewhat likely,4,Somewhat likely,4,2,7,0,8,7,0,7,0,7,10,No,0.19,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Somewhat improved,4,Somewhat worsened,2,Somewhat worsened,2,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,Less Productive By 10 %,Employee Productivity Hasn't Been Submitted,Connectivity/internet issues,Lack of privacy
145,1983,Male,Between 6 and 12 months,1,Education and Training,Managers - Specialist Managers,Between 20 and 199,4,Couple with dependent children,4,Metro,100% - I spent all of my time remote working,100% - All of my time," 40%",100% - All of my time,100% - All of my time,No,Yes," 40%",100% - All of my time,No," 0%",Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Somewhat disagree,2,Strongly Positive,5,Strongly Positive,5,They are about the same,Somewhat likely,4,Somewhat likely,4,Somewhat likely,4,1,8,3,4,8,0.5,8.5,4,3,8,No,0.19,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Somewhat worsened,2,Somewhat worsened,2,Significantly improved,5,Somewhat improved,4,Not a barrier for me,6,Not a barrier for me,6,Somewhat improved,4,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Somewhat improved,4,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Yes,Yes,Somewhat disagree,2,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,More Productive By 30 %,More Productive By 30 %,NA,NA
169,1987,Male,More than 5 years,3,Arts and Recreation,Managers - Specialist Managers,More than 200,5,Couple with no dependent children,2,Regional," 30%"," 60%"," 20%"," 60%"," 60%",Yes,Yes," 30%"," 30%",No," 0%",Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Neither agree nor disagree,3,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Somewhat Positive,4,Somewhat Positive,4,My direct manger(s),Somewhat likely,4,Somewhat likely,4,Somewhat likely,4,1,8,3,3,9,0.5,8,4,4,7.5,Yes,0.05,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Strongly agree,5,Strongly agree,5,Somewhat agree,4,Yes,Yes,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,More Productive By 20 %,More Productive By 20 %,Connectivity/internet issues,Lack of privacy
154,1990,Male,Between 1 and 5 years,2,Retail Trade,Managers - Specialist Managers,More than 200,5,Couple with dependent children,4,Metro," 30%"," 20%"," 40%"," 20%"," 20%",Yes,Yes," 30%"," 30%",Yes," 30%",Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Strongly agree,5,Neither agree nor disagree,3,Strongly agree,5,Somewhat Positive,4,Strongly Positive,5,My direct manger(s),Neither unlikely or likely,3,Somewhat likely,4,Very likely,5,4,6,4,2,8,6,8,2,4,4,Yes,0.6,Somewhat improved,4,Significantly improved,5,Stayed about the same,3,Somewhat improved,4,Significantly improved,5,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Significantly improved,5,Significantly improved,5,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Stayed about the same,3,Significantly improved,5,Stayed about the same,3,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Yes,Yes,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Neither agree nor disagree,3,Strongly agree,5,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Somewhat agree,4,More Productive By 30 %,More Productive By 30 %,NA,NA
168,1990,Female,More than 5 years,3,Information Media and Telecommunications,Sales workers - Sales Support Workers,More than 200,5,Couple with dependent children,4,Metro," 30%"," 60%"," 40%"," 40%"," 40%",Yes,Yes," 60%"," 60%",Unsure," 0%",Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Strongly disagree,1,Strongly agree,5,Strongly Positive,5,Somewhat Positive,4,They are about the same,Somewhat likely,4,Somewhat likely,4,Very likely,5,1.5,8,2,3.5,9,0,6,5,3,10,No,0.19,Somewhat worsened,2,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Significantly worsened,1,Stayed about the same,3,Stayed about the same,3,Neither agree nor disagree,3,Somewhat disagree,2,Neither agree nor disagree,3,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,Less Productive By 30 %,Employee Productivity Hasn't Been Submitted,Lack of appropriate work and meeting spaces,Difficulty innovating
175,1976,Female,More than 5 years,3,Retail Trade,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,4,Single person,1,Metro," 10%"," 50% - About half of my time"," 10%"," 50% - About half of my time"," 50% - About half of my time",No,No," 0%"," 0%",No," 0%",Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat disagree,2,Strongly agree,5,Strongly disagree,1,Somewhat agree,4,Somewhat disagree,2,Neither agree nor disagree,3,Strongly disagree,1,Neither positive nor negative,3,Somewhat Positive,4,They are about the same,Somewhat unlikely,2,Neither unlikely or likely,3,Somewhat likely,4,3,12,1,1,7,2,12,1,2,7,Yes,0.1,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Somewhat worsened,2,Stayed about the same,3,Significantly worsened,1,Not a barrier for me,6,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat worsened,2,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Yes,Yes,Somewhat agree,4,Neither agree nor disagree,3,Somewhat disagree,2,Neither agree nor disagree,3,Strongly agree,5,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Somewhat disagree,2,More Productive By 50 %,More Productive By 50 %,Difficulty collaborating with remote colleagues,Lack of privacy
156,1980,Male,Between 1 and 5 years,2,Information Media and Telecommunications,Managers - Specialist Managers,More than 200,5,Couple with dependent children,4,Metro," 10%"," 30%"," 20%"," 20%"," 20%",Yes,Yes," 30%"," 10%",Yes," 10%",Somewhat agree,4,Somewhat disagree,2,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat disagree,2,Somewhat disagree,2,Somewhat disagree,2,Somewhat disagree,2,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat Positive,4,Neither positive nor negative,3,My direct manger(s),Somewhat likely,4,Somewhat likely,4,Neither unlikely or likely,3,4,5,6,3,6,3,10,6,3,2,Yes,0.1,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Stayed about the same,3,Somewhat improved,4,Somewhat improved,4,Significantly improved,5,Stayed about the same,3,Somewhat improved,4,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Yes,Yes,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,More Productive By 10 %,More Productive By 10 %,NA,NA
160,1985,Male,More than 5 years,3,Administrative and Support,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,4,Couple with dependent children,4,Metro," 40%"," 40%"," 20%"," 20%"," 0% - I would prefer not to work remotely",Yes,Yes," 50% - About half of my time"," 40%",Yes," 40%",Strongly agree,5,Strongly agree,5,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Strongly disagree,1,Somewhat agree,4,Strongly Positive,5,Strongly Positive,5,They are about the same,Very likely,5,Very likely,5,Very likely,5,1,8,3,5,7,0,8,3,4,9,No,0.19,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Yes,Yes,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,More Productive By 30 %,More Productive By 30 %,Problems with audio-visual setup,Difficulty innovating
202,1971,Female,More than 5 years,3,Administrative and Support,Clerical and administrative workers - Personal Assistants and Secretaries,Between 1 and 4,2,Couple with no dependent children,2,Metro,100% - I spent all of my time remote working,100% - All of my time,100% - I spent all of my time remote working,100% - All of my time,100% - All of my time,Yes,No," 0%"," 0%",No," 0%",Strongly agree,5,Strongly agree,5,Strongly agree,5,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly disagree,1,Neither agree nor disagree,3,Strongly Positive,5,Strongly Positive,5,They are about the same,Very likely,5,Very likely,5,Very likely,5,2,5,4,5,8,0.5,5,5,5.5,8,No,0.19,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Significantly improved,5,Stayed about the same,3,Not a barrier for me,6,Not a barrier for me,6,Significantly improved,5,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Strongly agree,5,Strongly agree,5,Strongly disagree,1,No,Unsure,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,More Productive By 50 %,Employee Productivity Hasn't Been Submitted,NA,NA
208,1989,Male,Between 6 and 12 months,1,Information Media and Telecommunications,Professionals - ICT Professionals,Between 5 and 19,3,Couple with no dependent children,2,Metro," 60%"," 80%"," 50% - I spent about half of my time remote working"," 50% - About half of my time"," 40%",Yes,Yes," 50% - About half of my time"," 50% - About half of my time",Yes," 50% - About half of my time",Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly Positive,5,Strongly Positive,5,Senior leadership,Somewhat likely,4,Somewhat likely,4,Somewhat likely,4,2,4,1,5,12,1,8,2,4,9,Yes,0.57,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Strongly agree,5,Strongly agree,5,Strongly agree,5,Yes,Yes,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,More Productive By 50 %,More Productive By 50 %,Lack of privacy,Noisy work environment
206,1984,Female,Between 1 and 5 years,2,"Professional, Scientific and Technical","Professionals - Design, Engineering, Science and Transport Professionals",Between 20 and 199,4,Couple with dependent children,4,Metro," 20%"," 0% - I would not have preferred to work remotely"," 1% - 9% - Less than 10% of my time"," 10%"," 0% - I would prefer not to work remotely",Yes,Yes," 1% - 9% - Less than 10% of my time"," 1% - 9% - Less than 10% of my time",Unsure," 0%",Strongly agree,5,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Strongly agree,5,Somewhat agree,4,Neither agree nor disagree,3,Somewhat Positive,4,Somewhat Positive,4,They are about the same,Somewhat likely,4,Neither unlikely or likely,3,Somewhat likely,4,2,8,2,4,8,3,8,3,2,8,Yes,0.02,Somewhat improved,4,Stayed about the same,3,Somewhat worsened,2,Somewhat improved,4,Stayed about the same,3,Significantly improved,5,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Significantly improved,5,Somewhat improved,4,Stayed about the same,3,Significantly improved,5,Somewhat agree,4,Somewhat agree,4,Neither agree nor disagree,3,Yes,Yes,Somewhat agree,4,Neither agree nor disagree,3,Somewhat agree,4,Strongly agree,5,Somewhat agree,4,Somewhat disagree,2,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,More Productive By 40 %,More Productive By 40 %,Noisy work environment,Lack of appropriate work and meeting spaces
98,1957,Female,Between 1 and 5 years,2,Accommodation and Food,"Managers - Chief Executives, General Managers and Legislators",Between 5 and 19,3,Couple with no dependent children,2,Regional," 50% - I spent about half of my time remote working"," 80%"," 40%"," 80%"," 50% - About half of my time",Yes,Yes," 1% - 9% - Less than 10% of my time"," 1% - 9% - Less than 10% of my time",Yes," 20%",Strongly agree,5,Strongly agree,5,Strongly agree,5,Neither agree nor disagree,3,Somewhat agree,4,Strongly agree,5,Neither agree nor disagree,3,Strongly agree,5,Somewhat agree,4,Strongly disagree,1,Somewhat agree,4,Somewhat Positive,4,Somewhat Positive,4,Senior leadership,Neither unlikely or likely,3,Somewhat likely,4,Neither unlikely or likely,3,1.5,7,1.5,6,8,0,6,4,6,8,Yes,0.05,Not a barrier for me,6,Not a barrier for me,6,Somewhat improved,4,Stayed about the same,3,Stayed about the same,3,Stayed about the same,3,Not a barrier for me,6,Significantly improved,5,Not a barrier for me,6,Somewhat improved,4,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Not a barrier for me,6,Strongly agree,5,Strongly agree,5,Neither agree nor disagree,3,Yes,Yes,Somewhat agree,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Somewhat agree,4,Strongly agree,5,Strongly agree,5,Strongly agree,5,Strongly agree,5,Somewhat agree,4,More Productive By 50 %,More Productive By 50 %,NA,NA
